org_id,station_device_id,station_device_name,lat,lon,ess_sensor_id,obs_iso8601,metric_full,value
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728631,2019-05-08T23:53:01+00:00,weather-data__avg-wind-speed,0.00
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728632,2019-05-08T23:53:01+00:00,weather-data__precipitation-one-hour,0.00
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728633,2019-05-08T23:53:01+00:00,weather-data__dewpoint-temp,15.70
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728634,2019-05-08T23:53:01+00:00,weather-data__air-temperature,19.90
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728635,2019-05-08T23:53:01+00:00,weather-data__max-wind-gust-direction,NE
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728636,2019-05-08T23:53:01+00:00,weather-data__precipitation-start-time,
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728637,2019-05-08T23:53:01+00:00,weather-data__spot-wind-direction,N
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728638,2019-05-08T23:53:01+00:00,weather-data__avg-wind-direction,E
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728639,2019-05-08T23:53:01+00:00,weather-data__min-temperature,15.50
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728640,2019-05-08T23:53:01+00:00,weather-data__precipitation-six-hour,0.00
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728641,2019-05-08T23:53:01+00:00,weather-data__precipitation-twelve-hour,0.00
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728642,2019-05-08T23:53:01+00:00,weather-data__relative-humidity,77
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728643,2019-05-08T23:53:01+00:00,weather-data__precipitation-three-hour,0.00
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728644,2019-05-08T23:53:01+00:00,weather-data__max-temperature,29.70
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728645,2019-05-08T23:53:01+00:00,weather-data__precipitation-end-time,
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728646,2019-05-08T23:53:01+00:00,weather-data__wetbulb-temp,17.20
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728647,2019-05-08T23:53:01+00:00,weather-data__max-wind-gust-speed,1.00
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728648,2019-05-08T23:53:01+00:00,weather-data__precipitation-rate,0.00
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728649,2019-05-08T23:53:01+00:00,weather-data__precipitation-24-hour,0.00
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728651,2019-05-08T23:53:01+00:00,surface-data__surface-friction-index,81.00
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728652,2019-05-08T23:53:01+00:00,surface-data__surface-water-depth,0.00
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728653,2019-05-08T23:53:01+00:00,surface-data__surface-temperature,20.20
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728659,2019-05-08T23:53:01+00:00,subsurface-data__subsurface-sensor-error,none
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728660,2019-05-08T23:53:01+00:00,subsurface-data__subsurface-temperature,18
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-531728654,2019-05-08T23:53:01+00:00,surface-data__surface-status,0
Q-Free,OpenTMS-Weather478588211,NRO-ESS-US15-N-02272,39.228232,-77.533611,Sensor-965705562,2019-05-08T23:53:01+00:00,weather-data__visibility-data,100000.10
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898057,2019-05-08T23:52:24+00:00,weather-data__avg-wind-speed,1.40
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898058,2019-05-08T23:52:24+00:00,weather-data__relative-humidity,53
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898059,2019-05-08T23:52:24+00:00,weather-data__dewpoint-temp,18.00
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898060,2019-05-08T23:52:24+00:00,weather-data__avg-wind-direction,SW
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898061,2019-05-08T23:52:24+00:00,weather-data__max-wind-gust-direction,SW
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898062,2019-05-08T23:52:24+00:00,weather-data__max-temperature,29.30
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898063,2019-05-08T23:52:24+00:00,weather-data__spot-wind-speed,1.10
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898064,2019-05-08T23:52:24+00:00,weather-data__spot-wind-direction,NE
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898065,2019-05-08T23:52:24+00:00,weather-data__air-temperature,28.40
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898066,2019-05-08T23:52:24+00:00,weather-data__precipitation-start-time,2019-05-05T21:25:00.000Z
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898067,2019-05-08T23:52:24+00:00,weather-data__min-temperature,16.20
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898068,2019-05-08T23:52:24+00:00,weather-data__wetbulb-temp,21.40
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898089,2019-05-08T23:52:24+00:00,weather-data__max-wind-gust-speed,5.00
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898090,2019-05-08T23:52:24+00:00,weather-data__precipitation-end-time,2019-05-05T21:30:00.000Z
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898092,2019-05-08T23:52:24+00:00,surface-data__surface-salinity,65535.00
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898093,2019-05-08T23:52:24+00:00,surface-data__surface-status,0
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898094,2019-05-08T23:52:24+00:00,surface-data__surface-friction-index,82.00
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898095,2019-05-08T23:52:24+00:00,surface-data__surface-temperature,32.70
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898096,2019-05-08T23:52:24+00:00,surface-data__pavement-sensor-error,not available
Q-Free,OpenTMS-Weather6704967,CRO-ESS-I95-S-00675,37.437342,-77.430598,Sensor-101898097,2019-05-08T23:52:24+00:00,surface-data__surface-conductivity,65535.00
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786453,2025-09-19T03:34:57+00:00,weather-data__relative-humidity,85
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786454,2025-09-19T03:34:57+00:00,weather-data__max-temperature,31.40
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786455,2025-09-19T03:34:57+00:00,weather-data__precipitation-rate,0.00
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786457,2025-09-19T03:34:57+00:00,weather-data__min-temperature,15.80
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786460,2025-09-19T03:34:57+00:00,weather-data__avg-wind-direction,N
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786462,2025-09-19T03:34:57+00:00,weather-data__visibility-data,2000.00
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786463,2025-09-19T03:34:57+00:00,weather-data__atmospheric-pressure,28.93
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786464,2025-09-19T03:34:57+00:00,weather-data__max-wind-gust-speed,0.80
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786465,2025-09-19T03:34:57+00:00,weather-data__precipitation-24-hour,0.00
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786467,2025-09-19T03:34:57+00:00,weather-data__dewpoint-temp,17.60
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786469,2025-09-19T03:34:57+00:00,weather-data__precipitation-situation,no precipitation
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786470,2025-09-19T03:34:57+00:00,weather-data__precipitation-present,false
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786472,2025-09-19T03:34:57+00:00,weather-data__max-wind-gust-direction,N
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786473,2025-09-19T03:34:57+00:00,weather-data__avg-wind-speed,0.60
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786474,2025-09-19T03:34:57+00:00,weather-data__air-temperature,20.20
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786477,2025-09-19T03:34:57+00:00,surface-data__surface-temperature,22.90
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786478,2025-09-19T03:34:57+00:00,surface-data__surface-status,4
Q-Free,OpenTMS-Weather6707294,NWRO-ESS-I64-W-01040,38.0468,-78.788058,Sensor-547786482,2025-09-19T03:34:57+00:00,subsurface-data__subsurface-temperature,29
Q-Free,OpenTMS-Weather6705045,CRO-ESS-I64-E-01751,37.6721,-77.6509,Sensor-101606105,2025-09-19T03:32:57+00:00,weather-data__air-temperature,17.50
Q-Free,OpenTMS-Weather6705045,CRO-ESS-I64-E-01751,37.6721,-77.6509,Sensor-101606106,2025-09-19T03:32:57+00:00,weather-data__min-temperature,17.50
Q-Free,OpenTMS-Weather6705045,CRO-ESS-I64-E-01751,37.6721,-77.6509,Sensor-101606107,2025-09-19T03:32:57+00:00,weather-data__relative-humidity,98
Q-Free,OpenTMS-Weather6705045,CRO-ESS-I64-E-01751,37.6721,-77.6509,Sensor-101606108,2025-09-19T03:32:57+00:00,weather-data__wetbulb-temp,17.20
Q-Free,OpenTMS-Weather6705045,CRO-ESS-I64-E-01751,37.6721,-77.6509,Sensor-101606129,2025-09-19T03:32:57+00:00,weather-data__dewpoint-temp,17.10
Q-Free,OpenTMS-Weather6705045,CRO-ESS-I64-E-01751,37.6721,-77.6509,Sensor-101606130,2025-09-19T03:32:57+00:00,weather-data__max-temperature,29.40
Q-Free,OpenTMS-Weather6705045,CRO-ESS-I64-E-01751,37.6721,-77.6509,Sensor-101606132,2025-09-19T03:32:57+00:00,surface-data__surface-salinity,0.00
Q-Free,OpenTMS-Weather6705045,CRO-ESS-I64-E-01751,37.6721,-77.6509,Sensor-101606133,2025-09-19T03:32:57+00:00,surface-data__surface-status,5
Q-Free,OpenTMS-Weather6705045,CRO-ESS-I64-E-01751,37.6721,-77.6509,Sensor-101606134,2025-09-19T03:32:57+00:00,surface-data__surface-temperature,21.40
Q-Free,OpenTMS-Weather6705045,CRO-ESS-I64-E-01751,37.6721,-77.6509,Sensor-101606135,2025-09-19T03:32:57+00:00,surface-data__surface-freeze-point,0.00
Q-Free,OpenTMS-Weather6705045,CRO-ESS-I64-E-01751,37.6721,-77.6509,Sensor-101606136,2025-09-19T03:32:57+00:00,surface-data__pavement-sensor-error,none
Q-Free,OpenTMS-Weather6705045,CRO-ESS-I64-E-01751,37.6721,-77.6509,Sensor-101606137,2025-09-19T03:32:57+00:00,surface-data__surface-conductivity,0.00
Q-Free,OpenTMS-Weather6705168,CRO-ESS-I95-N-00526,37.2344,-77.3954,Sensor-101906883,2025-09-19T03:32:56+00:00,weather-data__min-temperature,14.80
Q-Free,OpenTMS-Weather6705168,CRO-ESS-I95-N-00526,37.2344,-77.3954,Sensor-101906884,2025-09-19T03:32:56+00:00,weather-data__air-temperature,20.10
Q-Free,OpenTMS-Weather6705168,CRO-ESS-I95-N-00526,37.2344,-77.3954,Sensor-101906885,2025-09-19T03:32:56+00:00,weather-data__atmospheric-pressure,29.98
Q-Free,OpenTMS-Weather6705168,CRO-ESS-I95-N-00526,37.2344,-77.3954,Sensor-101906886,2025-09-19T03:32:56+00:00,weather-data__max-wind-gust-speed,2.80
Q-Free,OpenTMS-Weather6705168,CRO-ESS-I95-N-00526,37.2344,-77.3954,Sensor-101906887,2025-09-19T03:32:56+00:00,weather-data__avg-wind-direction,SE
Q-Free,OpenTMS-Weather6705168,CRO-ESS-I95-N-00526,37.2344,-77.3954,Sensor-101906909,2025-09-19T03:32:56+00:00,weather-data__avg-wind-speed,2.00
Q-Free,OpenTMS-Weather6705168,CRO-ESS-I95-N-00526,37.2344,-77.3954,Sensor-101906910,2025-09-19T03:32:56+00:00,weather-data__max-temperature,26.80
Q-Free,OpenTMS-Weather6705168,CRO-ESS-I95-N-00526,37.2344,-77.3954,Sensor-101906911,2025-09-19T03:32:56+00:00,weather-data__dewpoint-temp,18.60
Q-Free,OpenTMS-Weather6705168,CRO-ESS-I95-N-00526,37.2344,-77.3954,Sensor-101906912,2025-09-19T03:32:56+00:00,weather-data__relative-humidity,91
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960385,2025-09-19T03:33:21+00:00,weather-data__avg-wind-speed,1.00
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960387,2025-09-19T03:33:21+00:00,weather-data__relative-humidity,88
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960388,2025-09-19T03:33:21+00:00,weather-data__dewpoint-temp,18.20
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960409,2025-09-19T03:33:21+00:00,weather-data__max-wind-gust-direction,W
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960410,2025-09-19T03:33:21+00:00,weather-data__avg-wind-direction,SW
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960411,2025-09-19T03:33:21+00:00,weather-data__max-temperature,26.20
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960413,2025-09-19T03:33:21+00:00,weather-data__air-temperature,20.10
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960414,2025-09-19T03:33:21+00:00,weather-data__min-temperature,15.00
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960417,2025-09-19T03:33:21+00:00,weather-data__max-wind-gust-speed,2.10
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960421,2025-09-19T03:33:21+00:00,surface-data__surface-status,2
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960424,2025-09-19T03:33:21+00:00,surface-data__pavement-sensor-error,cut cable
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960425,2025-09-19T03:33:21+00:00,surface-data__surface-water-depth,0.00
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960426,2025-09-19T03:33:21+00:00,surface-data__surface-conductivity,0.00
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960429,2025-09-19T03:33:21+00:00,surface-data__surface-status,4
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960430,2025-09-19T03:33:21+00:00,surface-data__surface-temperature,19.20
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960432,2025-09-19T03:33:21+00:00,surface-data__pavement-sensor-error,none
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960433,2025-09-19T03:33:21+00:00,surface-data__surface-water-depth,0.00
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960434,2025-09-19T03:33:21+00:00,surface-data__surface-conductivity,0.00
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960437,2025-09-19T03:33:21+00:00,surface-data__surface-status,2
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960440,2025-09-19T03:33:21+00:00,surface-data__pavement-sensor-error,cut cable
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960441,2025-09-19T03:33:21+00:00,surface-data__surface-water-depth,0.00
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960442,2025-09-19T03:33:21+00:00,surface-data__surface-conductivity,0.00
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960446,2025-09-19T03:33:21+00:00,surface-data__surface-status,2
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960449,2025-09-19T03:33:21+00:00,surface-data__pavement-sensor-error,cut cable
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960450,2025-09-19T03:33:21+00:00,surface-data__surface-water-depth,0.00
Q-Free,OpenTMS-Weather6705303,CRO-ESS-I295-N-00187,37.311606,-77.335816,Sensor-101960451,2025-09-19T03:33:21+00:00,surface-data__surface-conductivity,0.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940218,2025-09-19T03:32:57+00:00,weather-data__precipitation-rate,0.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940219,2025-09-19T03:32:57+00:00,weather-data__min-temperature,17.80
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940220,2025-09-19T03:32:57+00:00,weather-data__air-temperature,20.20
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940221,2025-09-19T03:32:57+00:00,weather-data__max-wind-gust-speed,0.10
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940222,2025-09-19T03:32:57+00:00,weather-data__precipitation-three-hour,0.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940223,2025-09-19T03:32:57+00:00,weather-data__max-temperature,27.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940224,2025-09-19T03:32:57+00:00,weather-data__dewpoint-temp,20.20
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940225,2025-09-19T03:32:57+00:00,weather-data__relative-humidity,100
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940226,2025-09-19T03:32:57+00:00,weather-data__precipitation-twelve-hour,0.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940227,2025-09-19T03:32:57+00:00,weather-data__precipitation-six-hour,0.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940228,2025-09-19T03:32:57+00:00,weather-data__avg-wind-direction,S
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940229,2025-09-19T03:32:57+00:00,weather-data__avg-wind-speed,0.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940230,2025-09-19T03:32:57+00:00,weather-data__precipitation-one-hour,0.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940231,2025-09-19T03:32:57+00:00,weather-data__precipitation-24-hour,0.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940232,2025-09-19T03:32:57+00:00,weather-data__max-wind-gust-direction,SW
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940234,2025-09-19T03:32:57+00:00,surface-data__surface-water-depth,0.26
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940235,2025-09-19T03:32:57+00:00,surface-data__surface-conductivity,65535.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940237,2025-09-19T03:32:57+00:00,surface-data__surface-water-depth,0.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940238,2025-09-19T03:32:57+00:00,surface-data__surface-conductivity,0.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940239,2025-09-19T03:32:57+00:00,surface-data__surface-status,2
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940242,2025-09-19T03:32:57+00:00,surface-data__surface-water-depth,0.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940243,2025-09-19T03:32:57+00:00,surface-data__surface-conductivity,0.00
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940245,2025-09-19T03:32:57+00:00,surface-data__surface-water-depth,0.26
Q-Free,OpenTMS-Weather6705459,CRO-ESS-I295-N-00457,37.6664,-77.4853,Sensor-101940246,2025-09-19T03:32:57+00:00,surface-data__surface-conductivity,65535.00
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260085,2025-09-17T18:25:00+00:00,weather-data__relative-humidity,86
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260086,2025-09-17T18:25:00+00:00,weather-data__max-temperature,20.80
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260087,2025-09-17T18:25:00+00:00,weather-data__wetbulb-temp,18.00
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260088,2025-09-17T18:25:00+00:00,weather-data__min-temperature,14.50
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260109,2025-09-17T18:25:00+00:00,weather-data__spot-wind-speed,0.00
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260111,2025-09-17T18:25:00+00:00,weather-data__avg-wind-direction,NE
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260112,2025-09-17T18:25:00+00:00,weather-data__atmospheric-pressure,29.61
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260113,2025-09-17T18:25:00+00:00,weather-data__max-wind-gust-speed,1.70
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260114,2025-09-17T18:25:00+00:00,weather-data__dewpoint-temp,17.20
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260115,2025-09-17T18:25:00+00:00,weather-data__precipitation-situation,no precipitation
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260116,2025-09-17T18:25:00+00:00,weather-data__precipitation-present,false
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260118,2025-09-17T18:25:00+00:00,weather-data__avg-wind-speed,0.10
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260119,2025-09-17T18:25:00+00:00,weather-data__max-wind-gust-direction,SE
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260120,2025-09-17T18:25:00+00:00,weather-data__air-temperature,19.60
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260121,2025-09-17T18:25:00+00:00,weather-data__spot-wind-direction,NE
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260123,2025-09-17T18:25:00+00:00,surface-data__roadway-snow-depth,0.00
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260124,2025-09-17T18:25:00+00:00,surface-data__ice-thickness,0.00
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260126,2025-09-17T18:25:00+00:00,surface-data__surface-temperature,20.30
Q-Free,OpenTMS-Weather6705556,NWRO-ESS-I64-W-01230,38.017128,-78.448112,Sensor-564260127,2025-09-17T18:25:00+00:00,surface-data__surface-friction-index,82.00
